Database of Origin,University of Winnipeg Spectrophotometer Facility
Sample Description,8. Sulfates: RELAB + Nicolet spectra / Spectra all made consistently merged: Jan. / 10 / 2005
Date Added,2016-07-15 22:05:54.825723

Data ID,RPN_SUL_14          
Sample ID,SPT104
Mineral Name,ferric sulfate (syn)
Grain Size,unsorted
Viewing Geometry,30 / 0 | 30
Resolution,5 / 1.3-129
Material Class,Sulfate

Wavelength
305.0,0.017444
310.0,0.016333
315.0,0.015978
320.0,0.01601
325.0,0.016099
330.0,0.015751
335.0,0.015474
340.0,0.015345
345.0,0.015129
350.0,0.014766
355.0,0.0145
360.0,0.01428
365.0,0.014494
370.0,0.014869
375.0,0.016222
380.0,0.018407
385.0,0.022403
390.0,0.027832
395.0,0.035157
400.0,0.045195
405.0,0.058136
410.0,0.070262
415.0,0.085372
420.0,0.095911
425.0,0.100491
430.0,0.105672
435.0,0.12061
440.0,0.14184
445.0,0.162287
450.0,0.17607
455.0,0.185451
460.0,0.19173
465.0,0.199439
470.0,0.208552
475.0,0.220387
480.0,0.234642
485.0,0.249565
490.0,0.265145
495.0,0.279431
500.0,0.291944
505.0,0.302808
510.0,0.310337
515.0,0.316208
520.0,0.319846
525.0,0.324061
530.0,0.32339
535.0,0.325526
540.0,0.326151
545.0,0.327408
550.0,0.327564
555.0,0.329847
560.0,0.331447
565.0,0.334445
570.0,0.337271
575.0,0.340982
580.0,0.345916
585.0,0.350685
590.0,0.355364
595.0,0.359577
600.0,0.364765
605.0,0.369692
610.0,0.373484
615.0,0.378229
620.0,0.381616
625.0,0.385631
630.0,0.38807
635.0,0.3906
640.0,0.391913
645.0,0.392594
650.0,0.394524
655.0,0.393915
660.0,0.393928
665.0,0.395221
670.0,0.393883
675.0,0.390768
680.0,0.390818
685.0,0.388136
690.0,0.384352
695.0,0.382232
700.0,0.376114
705.0,0.3717
710.0,0.3688
715.0,0.363453
720.0,0.359133
725.0,0.35323
730.0,0.344377
735.0,0.341778
740.0,0.335749
745.0,0.332526
750.0,0.327435
755.0,0.324449
760.0,0.319364
765.0,0.316848
770.0,0.312822
775.0,0.310195
780.0,0.306467
785.0,0.303845
790.0,0.302873
795.0,0.3006
800.0,0.305188
805.0,0.30311
810.0,0.301204
815.0,0.300653
820.0,0.300165
825.0,0.300412
830.0,0.300277
835.0,0.300071
840.0,0.301711
845.0,0.302356
850.0,0.304492
855.0,0.301918
860.0,0.303584
865.0,0.306291
870.0,0.310329
875.0,0.312635
880.0,0.317602
885.0,0.322623
890.0,0.3276
895.0,0.332829
900.0,0.338765
905.0,0.344746
910.0,0.35249
915.0,0.360471
920.0,0.368911
925.0,0.377256
930.0,0.386161
935.0,0.395623
940.0,0.406813
945.0,0.414524
950.0,0.427303
955.0,0.436454
960.0,0.445923
965.0,0.455255
970.0,0.465403
975.0,0.474034
980.0,0.486239
985.0,0.49529
990.0,0.503882
995.0,0.51413
1000.0,0.522703
1005.0,0.533609
1010.0,0.543335
1015.0,0.551438
1020.0,0.560303
1025.0,0.567785
1030.0,0.573671
1035.0,0.581977
1040.0,0.585003
1045.0,0.593286
1050.0,0.59747
1055.0,0.602865
1060.0,0.606288
1065.0,0.610963
1070.0,0.615573
1075.0,0.623468
1080.0,0.625216
1085.0,0.630944
1090.0,0.632208
1095.0,0.638051
1100.0,0.637964
1105.0,0.639408
1110.0,0.639877
1115.0,0.641458
1120.0,0.64274
1125.0,0.64222
1130.0,0.641608
1135.0,0.641977
1140.0,0.637579
1145.0,0.635665
1150.0,0.627192
1155.0,0.615788
1160.0,0.608327
1165.0,0.598305
1170.0,0.589066
1175.0,0.583777
1180.0,0.579599
1185.0,0.575688
1190.0,0.571469
1195.0,0.566126
1200.0,0.561764
1205.0,0.550128
1210.0,0.542862
1215.0,0.53746
1220.0,0.531215
1225.0,0.524729
1230.0,0.519391
1235.0,0.516432
1240.0,0.510655
1245.0,0.505872
1250.0,0.502383
1255.0,0.498853
1260.0,0.495637
1265.0,0.494069
1270.0,0.494814
1275.0,0.492999
1280.0,0.491916
1285.0,0.493286
1290.0,0.491857
1295.0,0.491132
1300.0,0.490232
1305.0,0.487772
1310.0,0.485947
1315.0,0.48369
1320.0,0.47892
1325.0,0.475054
1330.0,0.471315
1335.0,0.464523
1340.0,0.458135
1345.0,0.451663
1350.0,0.445358
1355.0,0.438649
1360.0,0.432984
1365.0,0.429954
1370.0,0.42517
1375.0,0.419731
1380.0,0.41348
1385.0,0.408787
1390.0,0.398867
1395.0,0.384741
1400.0,0.369592
1405.0,0.347334
1410.0,0.325434
1415.0,0.301489
1420.0,0.278786
1425.0,0.259459
1430.0,0.244531
1435.0,0.232895
1440.0,0.223984
1445.0,0.215543
1450.0,0.209364
1455.0,0.203579
1460.0,0.199108
1465.0,0.193797
1470.0,0.189162
1475.0,0.184153
1480.0,0.181127
1485.0,0.178044
1490.0,0.176878
1495.0,0.174704
1500.0,0.173843
1505.0,0.172265
1510.0,0.169216
1515.0,0.166676
1520.0,0.163824
1525.0,0.160214
1530.0,0.156657
1535.0,0.15343
1540.0,0.149293
1545.0,0.145666
1550.0,0.142309
1555.0,0.138913
1560.0,0.13569
1565.0,0.13503
1570.0,0.134534
1575.0,0.135025
1580.0,0.136332
1585.0,0.137167
1590.0,0.138937
1595.0,0.140232
1600.0,0.141554
1605.0,0.141933
1610.0,0.142824
1615.0,0.14268
1620.0,0.142512
1625.0,0.14166
1630.0,0.141697
1635.0,0.140467
1640.0,0.139673
1645.0,0.138793
1650.0,0.138847
1655.0,0.138078
1660.0,0.137145
1665.0,0.13594
1670.0,0.134468
1675.0,0.133255
1680.0,0.132198
1685.0,0.130989
1690.0,0.12932
1695.0,0.127731
1700.0,0.125969
1705.0,0.125271
1710.0,0.123136
1715.0,0.121559
1720.0,0.119877
1725.0,0.118761
1730.0,0.117054
1735.0,0.114929
1740.0,0.113694
1745.0,0.112158
1750.0,0.110582
1755.0,0.109173
1760.0,0.107892
1765.0,0.106262
1770.0,0.105644
1775.0,0.104178
1780.0,0.102931
1785.0,0.101411
1790.0,0.100935
1795.0,0.099941
1800.0,0.098974
1805.0,0.098141
1810.0,0.09733
1815.0,0.097413
1820.0,0.096357
1825.0,0.096607
1830.0,0.096054
1835.0,0.095684
1840.0,0.095009
1845.0,0.095181
1850.0,0.094508
1855.0,0.093733
1860.0,0.092803
1865.0,0.091591
1870.0,0.08979
1875.0,0.088908
1880.0,0.086672
1885.0,0.083188
1890.0,0.079494
1895.0,0.075042
1900.0,0.069512
1905.0,0.063258
1910.0,0.056844
1915.0,0.05106
1920.0,0.046891
1925.0,0.043187
1930.0,0.041107
1935.0,0.039833
1940.0,0.03925
1945.0,0.038359
1950.0,0.038206
1955.0,0.037504
1960.0,0.037368
1965.0,0.037013
1970.0,0.036543
1975.0,0.036051
1980.0,0.035482
1985.0,0.035013
1990.0,0.034426
1995.0,0.033772
2000.0,0.032924
2005.0,0.032234
2010.0,0.031436
2015.0,0.030743
2020.0,0.030423
2025.0,0.030169
2030.0,0.030178
2035.0,0.030036
2040.0,0.030307
2045.0,0.030506
2050.0,0.030803
2055.0,0.031027
2060.0,0.03152
2065.0,0.031819
2070.0,0.03176
2075.0,0.031641
2080.0,0.031496
2085.0,0.030971
2090.0,0.030207
2095.0,0.02962
2100.0,0.028647
2105.0,0.027658
2110.0,0.026748
2115.0,0.025985
2120.0,0.025433
2125.0,0.024982
2130.0,0.024792
2135.0,0.024497
2140.0,0.024629
2145.0,0.024765
2150.0,0.02492
2155.0,0.02536
2160.0,0.026035
2165.0,0.026294
2170.0,0.027583
2175.0,0.028536
2180.0,0.029815
2185.0,0.030747
2190.0,0.031986
2195.0,0.032926
2200.0,0.033914
2205.0,0.034587
2210.0,0.035586
2215.0,0.036105
2220.0,0.037022
2225.0,0.03747
2230.0,0.038193
2235.0,0.039082
2240.0,0.039674
2245.0,0.04005
2250.0,0.040834
2255.0,0.041451
2260.0,0.041999
2265.0,0.04227
2270.0,0.042709
2275.0,0.043055
2280.0,0.043457
2285.0,0.043733
2290.0,0.043893
2295.0,0.044021
2300.0,0.043918
2305.0,0.043493
2310.0,0.043193
2315.0,0.042962
2320.0,0.042468
2325.0,0.042389
2330.0,0.041962
2335.0,0.041457
2340.0,0.041063
2345.0,0.040335
2350.0,0.040016
2355.0,0.039347
2360.0,0.03834
2365.0,0.03837
2370.0,0.037462
2375.0,0.036898
2380.0,0.0364
2385.0,0.035633
2390.0,0.034929
2395.0,0.033997
2400.0,0.033245
2405.0,0.032843
2410.0,0.032155
2415.0,0.031231
2420.0,0.030348
2425.0,0.029665
2430.0,0.029203
2435.0,0.028512
2440.0,0.027765
2445.0,0.027313
2450.0,0.0269
2455.0,0.026237
2460.0,0.025742
2465.0,0.024758
2470.0,0.024287
2475.0,0.023845
2480.0,0.023628
2485.0,0.023025
2490.0,0.022692
2495.0,0.022056
2500.0,0.021843
2505.0,0.021568
2510.0,0.020952
2515.0,0.020717
2520.0,0.020511
2525.0,0.020015
2530.0,0.019823
2535.0,0.019605
2540.0,0.01944
2545.0,0.019221
2550.0,0.019089
2555.0,0.018904
2560.0,0.018676
2565.13,0.018556
2570.22,0.018473
2575.33,0.018289
2580.46,0.01828
2581.74,0.018148
2583.03,0.018034
2584.31,0.01801
2585.6,0.018071
2586.89,0.018005
2588.19,0.017883
2589.48,0.01782
2590.77,0.017846
2592.07,0.017909
2593.36,0.017898
2594.66,0.017768
2595.96,0.017683
2597.26,0.017788
2598.56,0.017833
2599.87,0.017816
2601.17,0.017697
2602.48,0.01762
2603.78,0.017597
2605.09,0.017424
2606.4,0.017389
2607.71,0.017491
2609.03,0.017495
2610.34,0.017455
2611.66,0.017418
2612.97,0.017402
2614.29,0.017344
2615.61,0.017309
2616.93,0.017191
2618.25,0.017122
2619.57,0.017184
2620.9,0.017082
2622.22,0.017034
2623.55,0.017021
2624.88,0.016978
2626.21,0.016937
2627.54,0.016795
2628.87,0.016797
2630.21,0.016737
2631.54,0.016662
2632.88,0.016725
2634.21,0.016693
2635.55,0.016543
2636.89,0.016439
2638.24,0.016423
2639.58,0.016426
2640.92,0.016366
2642.27,0.016266
2643.62,0.01619
2644.97,0.016141
2646.32,0.016092
2647.67,0.016066
2649.02,0.015984
2650.38,0.015862
2651.73,0.015781
2653.09,0.015767
2654.45,0.015779
2655.81,0.015716
2657.17,0.015513
2658.53,0.015423
2659.89,0.015425
2661.26,0.015299
